reportDate,slaName,regionName,supportDesk,groupName,contactType,m-SlaTime,m-SlaStage
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1741,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1722,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1299,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1326,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,445,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,190,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,971,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,288,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,384,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,886,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,354,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1786,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2483,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,517,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,184,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2589,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,221,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,572,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,194,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,406,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,738,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,830,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1305,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,220,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2518,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1158,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2455,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2594,1
12-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,833,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,9534,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1101,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,96,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,95,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,95,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,933,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,618,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,712,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1791,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,377,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,542,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2349,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,181,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,931,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1167,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1871,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2864,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2311,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1587,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,584,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,584,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1587,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,520,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,517,1
12-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2477,1
12-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,883,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,14062,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,472,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4376,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,758,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4001,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2964,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3586,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1160,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1439,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,11118,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,17419,0
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,13665,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,33113,0
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,11383,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,935,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,626,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,978,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,553,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5534,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,15740,0
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1728,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2362,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4819,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2536,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,7035,1
12-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1706,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3290,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1741,1
01-07-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,355,1
01-07-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1890,1
01-07-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4301,1
01-07-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4810,1
01-07-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,557,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,868,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,190,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,270,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,176,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,330,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,570,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,490,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,326,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1180,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,207,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,121,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1494,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,618,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,68,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,631,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,610,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,903,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2168,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,379,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,179,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,8730,1
01-06-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,403,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,236,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,981,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,338,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,288,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,548,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,79,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,512,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,120,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,62,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,175,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1924,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1277,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,12282,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,679,1
12-31-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,180,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,893,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,12737,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,714,1
12-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,224,1
12-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,966,1
12-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,449,1
12-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1000,1
12-26-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,945,1
12-26-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,223,1
12-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,824,1
12-16-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,241,1
12-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,559,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,353,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,35335,0
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,6740,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,7718,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,36352,0
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,200,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1469,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,161,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,156,1
01-05-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,380,1
01-04-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,304,1
01-03-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,316,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,440,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,91,1
12-31-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,352,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,72,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,142,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,141,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,116,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1379,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3484,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3928,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,496,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3356,1
12-30-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,120,1
12-31-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,360,1
12-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1932,1
01-02-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1916,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5006,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,201,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,990,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,7726,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5003,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3629,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,13851,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,328,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3257,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4103,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5563,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1011,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1196,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2688,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,6224,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,513,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1892,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2882,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,6747,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,393,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,9344,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3464,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,19244,0
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,8228,1
05-21-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1462,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4980,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,6678,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,12642,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5140,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,8077,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4386,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5840,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,11973,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,306,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,899,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,416,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1322,1
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1184,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3580,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,9511,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,8277,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5143,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2228,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2005,1
05-19-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3365,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,12661,1
05-22-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3287,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3708,1
05-20-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,926,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,79,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1634,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3231,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,448,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,368,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1789,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2689,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,400,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,840,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,618,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1379,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,375,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3250,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,497,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,147,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1088,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2521,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1452,1
05-17-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,370,1
05-16-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1656,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,446,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1214,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,233,1
05-26-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,619,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,344,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,22397,0
05-18-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,7758,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,10677,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,7419,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2646,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4665,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2502,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1338,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1789,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3423,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,258,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4795,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,943,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1003,1
05-13-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3392,1
05-14-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3160,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1883,1
05-12-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2951,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1427,1
05-11-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2304,1
05-15-2015 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4053,1
